0.023782,0.014331,0.022489,0.10178,0.033507,0.70526,0
0.037766,0.14013,0.01949,0.17644,0,0.73684,0
0.062717,0.59952,0.017991,0,0,0,0
0.019622,0.022293,0.035982,0.16485,0.097533,0.44737,0
0.026404,0.049363,0.029985,0.20381,0,0.79684,0
0,0,0,0,0,0,0
0.019764,0.028662,0.043478,0,0,0,0
0.044296,0.20064,0.031484,0.21229,0,0.68105,0
0.030338,0.041401,0.014993,0.17297,0,0.72526,0
0.038857,0.0031847,0.0089955,0,0,0,0
0.019281,0.017516,0.052474,0,0,0,0
0,0,0,0,0,0,0
0.022764,0.0095541,0.023988,0.1705,0.031969,0.73895,0
0.020692,0.023089,0.013493,0.16037,0.12666,0.67263,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.012615,0.024682,0.05997,0.088098,0.034741,0.62947,0
0.023047,0.017516,0.0044978,0,0,0,0
0.027999,0.019108,0.032984,0.20938,0,0.66842,0
0.033884,0.0031847,0.02099,0,0,0,0
0.02247,0.01035,0.0074963,0.181,0.11466,0.68947,0
0.011702,0.013535,0.029985,0.147,0.067414,0.67474,0
0.053446,0.045767,0.0035264,0.29886,0.26962,0.80838,1
0.03476,0.10191,0.0074963,0.11091,0.061928,0.59158,0
0.024542,0.0095541,0.028486,0.16982,0.042178,0.68316,0
0.014094,0.0039809,0.046477,0.14248,0,0.64737,0
0.029788,0.013535,0.032984,0.17163,0,0.68737,0
0.026373,0.031847,0.032984,0.084625,0.037403,0.71789,0
0.010328,0.0039809,0.065967,0,0,0,0
0,0,0,0,0,0,0
0.032421,0.0031847,0.016492,0,0,0,0
0.031335,0.033439,0.0089955,0.15116,0,0.67368,0
0.012604,0.0063694,0.043478,0.14394,0,0.75789,0
0.039271,0.28742,0.0074963,0,0,0,0
0.02439,0.031847,0.011994,0.16602,0.07168,0.74211,0
0,0,0,0,0,0,0
0.04331,0.19984,0.010495,0.17228,0.20352,0.65368,0
0,0,0,0,0,0,1
0.042665,0.1871,0.017991,0.07978,0.044415,0.63579,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.032931,0.061083,0.0055903,0.22752,0.17259,0.82026,1
0,0,0,0,0,0,0
0.014256,0.0031847,0.029985,0.10869,0,0.62,0
0,0,0,0,0,0,1
0.026268,0.024682,0.005997,0,0,0,0
0.017136,0.014331,0.056972,0,0,0,0
0.021359,0.028662,0.034483,0.18023,0.017306,0.72526,0
0.1013,0.0031847,0.0014993,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.056591,0.58838,0.0044978,0.29058,0,0.58,0
0.052615,0.23885,0.04048,0.12625,0,0.65263,0
0.048518,0.32086,0.013493,0.20175,0,0.64526,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.047118,0.99045,0.028486,0.22311,0,0.43579,0
0,0,0,0,0,0,0
0.027889,0.0031847,0.017991,0,0,0,0
0,0,0,0,0,0,0
0.036355,0.13057,0.014993,0.1512,0,0.56737,0
0.038269,0.30573,0.005997,0.14878,0,0.62947,0
0.018909,0.0071656,0.032984,0,0,0,0
0.034482,0.033439,0.013493,0,0,0,0
0.015893,0.0039809,0.026987,0,0,0,0
0.04642,0.61783,0.022489,0.13493,0.046609,0.60526,0
0.035699,0.1258,0.035982,0.13695,0.030713,0.63263,0
0.016166,0.0071656,0.044978,0.13909,0,0.69789,0
0.053973,0.28901,0.022489,0.19675,0,0.59158,0
0.21389,0.0039809,0.0014993,0,0,0,0
0,0,0,0,0,0,0
0.018343,0.0031847,0.014993,0,0,0,0
0.0099712,0.0031847,0.016492,0.17127,0.081832,0.50737,0
0.043273,0.68232,0.0074963,0.21253,0,0.51158,0
0,0,0,0,0,0,0
0.05562,0.99283,0.010495,0,0,0,0
0.062785,0.40446,0.010495,0.20531,0,0.61789,0
0,0,0,0,0,0,0
0.066887,0.56449,0.013493,0.20062,0,0.59368,0
0.02835,0.26274,0.011994,0.13776,0.072776,0.51053,0
0,0,0,0,0,0,0
0.015872,0.011943,0.02099,0.077277,0.063834,0.64421,0
0.020871,0.031847,0.031484,0.23026,0,0.56947,0
0.02491,0.033439,0.017991,0.19634,0.056055,0.65474,0
0.041117,0.17357,0.02099,0,0,0,0
0,0,0,0,0,0,0
0.019009,0.029459,0.017991,0.12548,0,0.71789,0
0.016045,0.0095541,0.013493,0.17777,0,0.79053,0
0.02193,0.008758,0.010495,0.14212,0.10721,0.77579,0
0.023294,0.074045,0.062969,0.12948,0,0.80316,0
0.016654,0.028662,0.05997,0.15746,0.034418,0.73053,0
0.029405,0.01672,0.014993,0.21189,0,0.82421,0
0.026939,0.040605,0.034483,0.22872,0,0.74105,0
0.014167,0.015924,0.08096,0.14975,0.026686,0.71158,0
0.018259,0.031051,0.017991,0.26809,0.045894,0.78105,0
0.02653,0.045382,0.017991,0.19662,0.064182,0.67579,0
0.021862,0.014331,0.010495,0.1298,0,0.72842,0
0.032515,0.019108,0.016492,0.17236,0,0.74947,0
0.029032,0.097134,0.029985,0.13602,0.028165,0.72737,0
0,0,0,0,0,0,0
0.055846,0.70621,0.0029985,0,0,0,0
0.029566,0.017266,0.013305,0.19848,0.091353,0.77454,1
0.019024,0.011943,0.034483,0,0,0,0
0.017325,0.030255,0.01949,0.14006,0.048254,0.78842,0
0.068188,0.96099,0.005997,0.159,0,0.35789,0
0.020619,0.0095541,0.010495,0.10792,0.11253,0.82421,0
0.028817,0.048567,0.017991,0.22892,0,0.73368,0
0.043,0.11146,0.01949,0.14083,0.051075,0.70211,0
0.01423,0.0071656,0.017991,0.14769,0.095008,0.70211,0
0.031747,0.0099642,0.0082684,0.18204,0.13575,0.78019,1
0.021217,0.0079618,0.013493,0.15573,0,0.78842,0
0.019308,0.011943,0.029985,0.15181,0,0.66,0
0,0,0,0,0,0,0
0.04503,0.14252,0.0089955,0.17212,0.054381,0.66842,0
0.014089,0.0071656,0.010495,0.1525,0.11299,0.59474,0
0.033255,0.021497,0.0089955,0.18593,0,0.73579,0
0.034713,0.055732,0.005997,0.1789,0,0.60842,0
0.02909,0.039809,0.037481,0.11999,0,0.63895,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.02995,0.085191,0.028486,0.25638,0.068038,0.69053,0
0.023373,0.031847,0.029985,0,0,0,0
0.079339,0.8328,0.0044978,0.20107,0,0.42526,0
0,0,0,0,0,0,0
0.020472,0.035828,0.031484,0.091368,0,0.84737,0
0.026006,0.050159,0.011994,0.14026,0,0.73895,0
0,0,0,0,0,0,0
0.011524,0.008758,0.025487,0,0,0,0
0,0,0,0,0,0,0
0.13163,0.26979,0.0014993,0.30133,0.44029,0.56727,1
0.034608,0.0079618,0.022489,0.21092,0,0.78632,0
0.028088,0.048567,0.023988,0.1206,0.025435,0.70947,0
0.032798,0.042994,0.032984,0.21068,0,0.74211,0
0.025486,0.051752,0.025487,0.1361,0.036011,0.75684,0
0,0,0,0,0,0,0
0.026326,0.015341,0.011628,0.22407,0.073493,0.80169,1
0.064673,0.27548,0.0074963,0.26074,0,0.65263,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.055059,0.094745,0.01949,0.16311,0.025775,0.65789,0
0.028033,0.021817,0.01769,0.21268,0.07832,0.8912,1
0.017005,0.017516,0.049475,0.16364,0.024259,0.75158,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.021227,0.030255,0.047976,0.11232,0,0.64737,0
0.026488,0.093949,0.014993,0.10978,0,0.70947,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.020923,0.0031847,0.014993,0.17607,0.071065,0.68526,0
0.046499,0.26592,0.02099,0.22646,0.03882,0.61053,0
0.019984,0.015127,0.013493,0.19642,0,0.86737,0
0,0,0,0,0,0,0
0.021967,0.1258,0.025487,0.11487,0.032618,0.75053,0
0.02632,0.065287,0.037481,0.12306,0.021846,0.71895,0
0.037981,0.36067,0.011994,0.14692,0,0.55053,0
0.020262,0.019904,0.010495,0,0,0,0
0.039392,0.64411,0.058471,0.19432,0.017502,0.43684,0
0.016617,0.0055732,0.0074963,0.22642,0,0.60421,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.047396,0.0063694,0.026987,0,0,0,0
0.050564,0.7293,0.01949,0,0,0,0
0,0,0,0,0,0,0
0.030003,0.0031847,0.0089955,0,0,0,0
0.12622,0.0055732,0.0014993,0,0,0,0
0,0,0,0,0,0,0
0.057252,0.66561,0.017991,0.1575,0,0.49789,0
0.022932,0.017516,0.037481,0,0,0,0
0.021584,0.0031847,0.0074963,0,0,0,0
0.035206,0.63774,0.04048,0.14515,0.019496,0.62316,0
0.020677,0.017516,0.044978,0.20115,0.048328,0.58421,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.019481,0.008758,0.017991,0.26227,0,0.66211,0
0.02032,0.014331,0.041979,0,0,0,0
0.027726,0.008758,0.005997,0,0,0,0
0.04086,0.18073,0.010495,0.089188,0.16347,0.49789,0
0.044102,0.32166,0.029985,0.10905,0.021359,0.49263,0
0.029179,0.01672,0.028486,0,0,0,0
0,0,0,0,0,0,0
0.067689,0.0031847,0.0029985,0,0,0,0
0.042654,0.069268,0.011994,0.22953,0.11994,0.81684,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.060194,0.99045,0.023988,0.16396,0,0.38737,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.022859,0.0031847,0.04048,0,0,0,0
0.028733,0.039809,0.02099,0,0,0,0
0,0,0,0,0,0,0
0.018825,0.012739,0.026987,0,0,0,0
0.020614,0.046178,0.047976,0.10433,0.053504,0.7,0
0.022937,0.039809,0.017991,0.13546,0,0.54421,0
0,0,0,0,0,0,0
0.01967,0.013535,0.032984,0.13158,0.020697,0.76842,0
0.0075374,0.015127,0,0.15443,0,0.49053,0
0.029263,0.091561,0.026987,0.2005,0.032838,0.76526,0
0,0,0,0,0,0,0
0.022649,0.055732,0.041979,0.24564,0.017044,0.65263,0
0.023467,0.008758,0.0044978,0.20801,0,0.92737,0
0,0,0,0,0,0,0
0.019628,0.0055732,0.017991,0,0,0,0
0,0,0,0,0,0,0
0.011686,0.0095541,0.0089955,0.066013,0.21908,0.78632,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,1
0,0,0,0,0,0,0
0.027648,0.10589,0.049475,0.14385,0.020146,0.79263,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.020755,0.0079618,0.011994,0,0,0,0
0.015479,0.036624,0.058471,0.072997,0,0.68,0
0.038914,0.17436,0.04048,0,0,0,0
0,0,0,0,0,0,0
0.033674,0.1043,0.023988,0.14398,0.064886,0.60105,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.01133,0.008758,0.050975,0.11357,0,0.54526,0
0.015688,0.012739,0.074963,0.17325,0.020902,0.65053,0
0,0,0,0,0,0,1
0,0,0,0,0,0,0
0.046897,0.1043,0.005997,0.26837,0,0.74947,0
0.076848,0.0055732,0.0029985,0,0,0,0
0.018621,0.018312,0.02099,0.15617,0.050113,0.86632,0
0.036549,0.43471,0.0089955,0.18669,0,0.58737,0
0,0,0,0,0,0,0
0.051513,0.0055732,0.02099,0,0,0,0
0.017143,0.012806,0.0074963,0.29943,0.27853,0.74891,1
0.075515,0.31449,0.0029985,0.211,0,0.60211,0
0.016863,0.021497,0.055472,0.16808,0.054512,0.55684,0
0.017561,0.0031847,0.0074963,0.28488,0,0.48105,0
0.012279,0.012739,0.014993,0.16751,0.099779,0.74,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.052872,0.9992,0.029985,0.092781,0,0.50526,0
0.046394,0.11943,0.01949,0.22739,0,0.68737,0
0.047301,0.6051,0.017991,0.14353,0,0.52737,0
0.036517,0.20064,0.014993,0.18092,0,0.64,0
0.049416,0.051266,0.026749,0.47256,0.038478,0.73917,1
0.041705,0.095541,0.010495,0.15472,0.093282,0.64947,0
0.036082,0.074841,0.0089955,0.1357,0.11218,0.79263,0
0.043084,0.1258,0.02099,0.16881,0,0.73368,0
0,0,0,0,0,0,0
0.042843,0.13854,0.031484,0,0,0,0
0,0,0,0,0,0,0
0.024044,0.16003,0.025487,0.12238,0,0.61263,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.031779,0.039658,0.042253,0.43883,0.045071,0.68796,1
0,0,0,0,0,0,0
0.025035,0.0071656,0.034483,0.12448,0.027374,0.79684,0
0.031204,0.0031847,0.046477,0.17882,0,0.64737,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.037152,0.72691,0.073463,0.13065,0,0.47263,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.01828,0.026274,0.2009,0.15262,0,0.56105,0
0.010186,0.019904,0.01949,0.2544,0,0.54632,0
0.017204,0.011943,0.010495,0,0,0,0
0,0,0,0,0,0,0
0.15917,0.16782,0.006001,0.25591,6.9382e-05,0.43284,1
0.017425,0.013535,0.026987,0,0,0,0
0.016202,0.030255,0.053973,0.2003,0.034492,0.68211,0
0.029095,0.068471,0.044978,0.13219,0.012444,0.66737,0
0,0,0,0,0,0,0
0.0201,0.015924,0.029985,0.1462,0.075386,0.76316,0
0,0,0,0,0,0,0
0.071125,0.47054,0.017991,0.22008,0,0.60421,0
0.03327,0.0031847,0.0014993,0,0,0,0
0.016911,0.0031847,0.02099,0,0,0,0
0.0099921,0.0063694,0.053973,0.065165,0.030862,0.63053,0
0,0,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.011288,0.0095541,0.04048,0.12084,0,0.71053,0
0,0,0,0,0,0,0
0.04677,0.036363,0.011977,0.20354,0.045216,0.77488,1
0.026216,0.048567,0.0074963,0.21495,0.094473,0.75263,0
0,0,0,0,0,0,1
0,0,0,0,0,0,0
0.023362,0.025478,0.014993,0.15031,0.047012,0.88316,0
0.075725,0.0031847,0.0074963,0,0,0,0
0.023467,0.068471,0.055472,0.092054,0.034304,0.61789,0
0.035924,0.1242,0.010495,0.16485,0.097533,0.71684,0
0.022649,0.0031847,0.014993,0,0,0,0
0.021039,0.017516,0.022489,0.13094,0.068611,0.77684,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.026305,0.078822,0.026987,0.18879,0.035954,0.74632,0
0.023577,0.0039809,0.013493,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.069851,0.0031847,0.0044978,0,0,0,0
0.0095148,0.0063694,0.10045,0.14971,0.018008,0.69684,0
0.018668,0.0055732,0.0089955,0,0,0,0
0,0,0,0,0,0,0
0.042985,0.11704,0.011994,0.19598,0.11311,0.77368,0
0,0,0,0,0,0,1
0.025334,0.040605,0.011994,0.13085,0,0.70842,0
0.016161,0.0071656,0.026987,0.16243,0.04507,0.73474,0
0.032059,0.084395,0.011994,0.14139,0.10721,0.67895,0
0.056743,0.99124,0.013493,0,0,0,0
0.024291,0.012739,0.031484,0.181,0,0.64105,0
0.011277,0.0047771,0.023988,0.15342,0,0.61158,0
0.021699,0.030255,0.068966,0.15742,0,0.70632,0
0,0,0,0,0,0,0
0.087627,0.0047771,0.0029985,0,0,0,0
0.026875,0.010836,0.0073867,0.24065,0.19106,0.80264,1
0.034797,0.16401,0.028486,0.12928,0,0.59684,0
0,0,0,0,0,0,1
0,0,0,0,0,0,0
