0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.018951,0.075637,0.41079,0.15512,0.012373,0.58421,0
0,0,0,0,0,0,0
0.014309,0.027866,0.062969,0.092377,0.017385,0.74316,0
0,0,0,0,0,0,0
0.036014,0.21258,0.032984,0,0,0,0
0.045555,0.0055732,0.0089955,0,0,0,0
0,0,0,0,0,0,0
0.036098,0.11624,0.022489,0.19723,0,0.71368,0
0.017766,0.047771,0.074963,0.12137,0,0.42737,0
0.024207,0.023632,0.038931,0.27343,0.03222,0.79277,1
0.017189,0.01672,0.11844,0.13417,0.015006,0.65579,0
0.032001,0.13615,0.032984,0.10223,0.04154,0.68211,0
0.024637,0.045382,0.028486,0,0,0,0
0.064826,0.2508,0.0074963,0.25719,0,0.56842,0
0.26582,0.0031847,0.0014993,0,0,0,0
0.020719,0.017516,0.02099,0,0,0,0
0,0,0,0,0,0,0
0.090485,0.61783,0.011994,0.13396,0.033056,0.42316,0
0,0,0,0,0,0,0
0.056622,0.26433,0.014993,0,0,0,0
0.025754,0.0082135,0.0077333,0.25226,0.19106,0.79474,1
0.014062,0.0039809,0.02099,0.11777,0,0.49789,0
0,0,0,0,0,0,0
0.018127,0.011146,0.032984,0.16909,0,0.69579,0
0.036989,0.038217,0.0044978,0.12258,0,0.54526,0
0.028676,0.027866,0.032984,0.18633,0,0.62632,0
0,0,0,0,0,0,0
0.01498,0.013535,0.035982,0.078811,0.035538,0.74105,0
0.019156,0.0071656,0.037481,0.1074,0.043793,0.68211,0
0.031529,0.038114,0.0036659,0.241,0.30407,0.82466,1
0,0,0,0,0,0,0
0,0,0,0,0,0,1
0.035987,0.023885,0.014993,0,0,0,0
0.063306,0.39854,0.0048998,0.22632,0.2238,0.66544,1
0,0,0,0,0,0,1
0.024449,0.010138,0.028826,0.19705,0.064617,0.90815,1
0.023393,0.013623,0.022989,0.20701,0.074224,0.9076,1
0.054188,0.44666,0.013493,0.2265,0,0.73579,0
0,0,0,0,0,0,0
0.049457,0.0031847,0.0089955,0,0,0,0
0.041726,0.61545,0.035982,0.10231,0,0.32842,0
0.043682,0.094745,0.017991,0,0,0,0
0.040546,0.018185,0.01061,0.25874,0.095516,0.77122,1
0.028581,0.028662,0.011994,0.22473,0,0.74947,0
0.037157,0.038217,0.016492,0.12003,0.040803,0.73895,0
0.019098,0.045382,0.01949,0.48054,0.081735,0.76526,0
0,0,0,0,0,0,0
0.01316,0.01035,0.086957,0.11701,0.03337,0.62526,0
0,0,0,0,0,0,0
0.065326,0.14276,0.0014993,0.24298,0.36375,0.68244,1
0.062366,0.36624,0.0089955,0.21532,0.066341,0.72211,0
0.030223,0.026274,0.025487,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.019224,0.051752,0.035982,0.07978,0.049913,0.72,0
0.022728,0.13854,0.016492,0.0625,0,0.54632,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.018159,0.0031847,0.005997,0,0,0,0
0,0,0,0,0,0,0
0.048261,0.22054,0.01949,0,0,0,0
0,0,0,0,0,0,0
0.11569,0.078662,0.0052098,0.18607,0.11536,0.6139,1
0,0,0,0,0,0,0
0.027364,0.070064,0.062969,0,0,0,0
0.030716,0.22373,0.031484,0.19796,0.033307,0.62632,0
0.018468,0.022293,0.01949,0.069041,0.10082,0.63789,0
0,0,0,0,0,0,0
0.008749,0.0031847,0.023988,0.092458,0.073138,0.60737,0
0.021988,0.02707,0.028486,0.11014,0.042565,0.76316,0
0.029882,0.1035,0.025487,0.16404,0,0.80316,0
0.064768,0.66879,0.044978,0,0,0,0
0.017162,0.015127,0.067466,0.14414,0.022413,0.68947,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.066735,0.19586,0.023988,0.21415,0.041228,0.65579,0
0.012547,0.0039809,0.014993,0,0,0,0
0,0,0,0,0,0,0
0.046798,0.24283,0.02099,0.18928,0,0.62526,0
0,0,0,0,0,0,0
0.024742,0.054936,0.041979,0,0,0,0
0.037355,0.013533,0.0048193,0.23527,0.17582,0.74842,1
0.036932,0.17118,0.014993,0.23106,0,0.73579,0
0.011681,0.011146,0.074963,0.089753,0.035538,0.71789,0
0,0,0,0,0,0,0
0.028681,0.039013,0.038981,0,0,0,0
0.015353,0.0079618,0.023988,0.1422,0.053689,0.66211,0
0.023971,0.011943,0.025487,0.13917,0,0.66842,0
0.019921,0.0095541,0.017991,0,0,0,0
0,0,0,0,0,0,0
0.023593,0.020701,0.017991,0.12274,0.07796,0.74211,0
0,0,0,0,0,0,0
0.028193,0.049363,0.022489,0.16961,0,0.83684,0
0.02032,0.014331,0.041979,0,0,0,0
0,0,0,0,0,0,0
0.031529,0.086783,0.013493,0.12831,0.10083,0.77368,0
0,0,0,0,0,0,0
0.012919,0.0055732,0.01949,0.17955,0.1137,0.70632,0
0,0,0,0,0,0,0
0.024826,0.076433,0.023988,0,0,0,0
0.012898,0.0031847,0.056972,0.1269,0.023235,0.64526,0
0.010328,0.0039809,0.065967,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.013276,0.024682,0.064468,0.12084,0,0.72211,0
0.028324,0.015127,0.026987,0.15128,0,0.73474,0
0.024642,0.053344,0.017991,0.19638,0.052692,0.76105,0
0.012651,0.0031847,0,0,0,0,0
0.014938,0.0095541,0.01949,0,0,0,0
0.11234,0.072623,0.0024238,0.49751,0,0.58517,1
0.027025,0.010917,0.012467,0.21164,0.092895,0.81229,1
0,0,0,0,0,0,0
0.01176,0.015127,0.10495,0.13691,0.024934,0.55579,0
0.033606,0.29697,0.04048,0.14975,0.060679,0.54105,0
0.025292,0.0031847,0.0089955,0,0,0,0
0.047038,0.095928,0.009287,0.16129,0.1201,0.70023,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.043729,0.30892,0.01949,0.21237,0.024528,0.64105,0
0.030973,0.050159,0.013493,0,0,0,0
0.047464,0.36704,0.029985,0.15435,0.041051,0.54316,0
0.042458,0.032132,0.011994,0.20551,0.044751,0.77007,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.021715,0.021497,0.046477,0.13057,0,0.65263,0
0.03085,0.012836,0.0059297,0.23039,0.19181,0.8099,1
0.027752,0.0079618,0.02099,0.1548,0,0.75579,0
0.012693,0.0063694,0.076462,0.17188,0,0.61053,0
0.02363,0.040605,0.022489,0.18657,0.04754,0.65474,0
0.0055966,0.012739,0.092954,0.18827,0.049541,0.45053,0
0.021039,0.013535,0.037481,0.15241,0,0.58632,0
0.01411,0.0031847,0.043478,0.11636,0,0.48737,0
0.1159,0.0039809,0.0074963,0,0,0,0
0.025345,0.036624,0.011994,0,0,0,0
0.041637,0.11624,0.014993,0.1248,0.031777,0.65474,0
0.026557,0.0095541,0.022489,0,0,0,0
0.027086,0.033439,0.028486,0.14931,0,0.79368,0
0.022802,0.0063873,0.010444,0.14463,0.12137,0.75792,1
0.028718,0.11146,0.0089955,0.075137,0,0.80947,0
0,0,0,0,0,0,0
0.026415,0.026274,0.010495,0,0,0,0
0.0073958,0.0039809,0.05997,0.078246,0.040555,0.67368,0
0.0184,0.025478,0.031484,0.32013,0,0.69789,0
0.037868,0.078141,0.0029985,0.23288,0.23656,0.88155,1
